run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302013631121288,6470,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,3664629611,True,0.33799675,0.9348
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302032530110615,6536,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,29616477,True,0.3564515,0.9311
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302051537382954,6523,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,2934400309,True,0.34924352,0.9348
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302070533334399,6502,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,3663679676,True,0.35607308,0.9307
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302085511292498,6280,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,2653170624,True,0.3378965,0.9342
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302104120446097,6215,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,1717144972,True,0.34981802,0.9335
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302122623071901,6264,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,3802925187,True,0.348383,0.9328
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302141200416176,6259,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,2928815995,True,0.35024568,0.9316
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302155755115136,6098,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,2852914846,True,0.3322945,0.9336
ResNet110-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302174101097498,6181,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar10,3989692623,True,0.35715616,0.9328
