run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307095120733607,3880,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3664629611,True,1.6497540051424051,0.7085
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307105650423009,3903,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,29616477,True,1.6333017469961433,0.7099
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307120243029179,3840,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2934400309,True,1.6658232483682753,0.7069
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307130734006604,3919,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3663679676,True,1.5648326632342762,0.7137
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307141345374486,3931,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2653170624,True,1.6255164810373812,0.7082
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307152008664956,3931,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,1717144972,True,1.6198345136038865,0.7109
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307162632326756,3950,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3802925187,True,1.5934050354776503,0.7043
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307173316474913,3938,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2928815995,True,1.693971851204015,0.7088
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307183946629565,3839,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2852914846,True,1.6958904024920887,0.7015
ResNet110-cifar100-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240307194440611829,3833,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3989692623,True,1.6793093138103243,0.7035
