run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303150440495676,1573,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3664629611,True,0.3578268123578422,0.9134
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303153140830625,1563,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,29616477,True,0.3579552324512337,0.9153
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303155829643113,1569,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2934400309,True,0.365869666956648,0.911
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303162524965817,1570,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3663679676,True,0.3666811351534687,0.9125
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303165224972631,1563,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2653170624,True,0.35089789764790597,0.9114
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303171915874185,1571,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1717144972,True,0.3722299503374703,0.9143
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303174615677259,1558,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3802925187,True,0.36370769935318187,0.9146
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303181307474832,1565,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2928815995,True,0.3597897396811956,0.914
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303184001207822,1561,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2852914846,True,0.3591126067728936,0.9149
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303190652914761,1570,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3989692623,True,0.35811614990234375,0.912
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303154958041988,1633,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1558099097,True,0.36984137040150317,0.9137
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303161756011325,1588,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2229219544,True,0.36533510232273536,0.9125
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303164512741618,1584,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1496073244,True,0.35613888124876386,0.9129
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303171225681144,1582,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,4100528942,True,0.37116229383251337,0.9113
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303173937700653,1574,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3105422517,True,0.3699317159531992,0.9113
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303180641293103,1582,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2116593738,True,0.3645839932598645,0.9135
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303183353027678,1582,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3203774568,True,0.36971850334843503,0.9097
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303190104011153,1578,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,26449180,True,0.36633329753634297,0.9107
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303192811438553,1585,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2247932906,True,0.36888593359838556,0.9102
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303195524652015,1581,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1345797628,True,0.3461494687237317,0.9147
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303154958140634,1648,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1297055094,True,0.3751067873797839,0.9061
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303161811355890,1599,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3388865413,True,0.3709184670750099,0.9096
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303164538644917,1601,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3441103961,True,0.36545697948600675,0.9106
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303171308682222,1593,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,220129177,True,0.35997868791411197,0.9126
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303174028719077,1587,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,636800229,True,0.3603348309480691,0.9134
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303180746324702,1596,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3340778380,True,0.38376771951023536,0.9096
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303183512160101,1591,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,328826589,True,0.37793301932419404,0.9106
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303190233303171,1595,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2351080987,True,0.36883981922004794,0.9116
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303192957789307,1593,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2940668278,True,0.35470284087748466,0.9122
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303195721027524,1584,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1629467658,True,0.37091730817963803,0.9117
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303154957983268,1641,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1374552628,True,0.3551015491727032,0.9092
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303161805468585,1558,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2989496591,True,0.36746466914309733,0.9124
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303164451227891,1582,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1304254337,True,0.3678527542307407,0.9142
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303171200166779,1573,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1160869783,True,0.3770064824744116,0.9114
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303173901975032,1575,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1031290362,True,0.3646020044254351,0.9112
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303180604371348,1577,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2016501090,True,0.3726813883721074,0.9089
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303183308744743,1582,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1419135793,True,0.38826157775106307,0.9094
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303190019361358,1581,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,328135459,True,0.35583129110215583,0.9131
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303192730253169,1703,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,725062165,True,0.37600341024278083,0.9113
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303195651153053,1720,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,698501779,True,0.36283555815491497,0.9134
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303154958061898,1629,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2916655170,True,0.3693349814113182,0.9104
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303161754787413,1568,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3309567839,True,0.36523241936406003,0.9121
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303164452605548,1576,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,4282113189,True,0.3495794851568681,0.9169
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303171156908631,1562,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,293153299,True,0.3822223325318928,0.9111
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303173847759614,1573,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2583227991,True,0.3650537321839151,0.9135
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303180550549026,1566,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2066139778,True,0.3484455060355271,0.9156
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303183243817011,1572,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3453933603,True,0.36176959170570855,0.9131
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303185947503907,1560,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3404249524,True,0.3608859822719912,0.9135
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303192638465046,1633,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3687309285,True,0.3633384704589844,0.912
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303195450513152,1676,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,713197558,True,0.37944472590579265,0.9098
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303155001923193,2247,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2549351489,True,0.3745657039594047,0.9103
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303162822662111,2255,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2409554458,True,0.36825484263746044,0.9108
ResNet20-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240303170651875810,2263,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1459005201,True,0.35246629352811015,0.915
