run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301205402785761,960,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3664629611,True,0.36821806,0.9168
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301211056672506,963,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,29616477,True,0.36848232,0.9173
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301212755508922,957,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2934400309,True,0.3808081,0.915
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301214450117892,969,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3663679676,True,0.37648934,0.9139
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301220155650780,1007,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2653170624,True,0.38116628,0.915
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301221939290029,1002,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,1717144972,True,0.39359722,0.9139
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301223718748866,1005,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3802925187,True,0.3754994,0.9123
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301225501807130,1002,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2928815995,True,0.34217343,0.9209
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301231242150300,1002,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,2852914846,True,0.39109403,0.911
ResNet20-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301233022455557,1005,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet20,cifar10,3989692623,True,0.36408064,0.9177
