run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307023541869849,2843,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,3664629611,True,1.710012,0.67
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307032405987809,2848,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,29616477,True,1.7444355,0.6745
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307041236994981,2816,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,2934400309,True,1.8775414,0.6674
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307050036061247,2618,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,3663679676,True,1.9129705,0.6566
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307054517299246,2686,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,2653170624,True,1.7298805,0.6811
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307063105157065,2645,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,1717144972,True,1.802598,0.6626
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307071610643383,2620,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,3802925187,True,1.7182069,0.6833
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307080053140337,2656,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,2928815995,True,1.7165672,0.6767
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307084613969118,2603,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,2852914846,True,1.861619,0.646
ResNet56-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307093038253072,2603,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar100,3989692623,True,1.7184297,0.6796
