run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310072752007523,601,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3664629611,True,0.5551847730364118,0.9142857142857143
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310073845192099,600,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,29616477,True,0.6066711970738002,0.9071428571428571
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310074936259843,603,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2934400309,True,0.4726490633828299,0.9071428571428571
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310080030846692,603,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3663679676,True,0.8203943116324288,0.8952380952380953
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310081135659370,607,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2653170624,True,0.6270150457109723,0.9023809523809524
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310082235301417,605,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1717144972,True,0.7717569896153041,0.9119047619047619
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310083333272962,605,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3802925187,True,0.6370884350367955,0.8952380952380953
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310084429853826,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2928815995,True,0.6042162350245884,0.9166666666666666
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310085530909016,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2852914846,True,0.5634939329964774,0.9047619047619048
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310090628999765,603,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3989692623,True,0.6414345332554409,0.9047619047619048
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310072752067613,599,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1558099097,True,0.487541879926409,0.9071428571428571
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310073844547325,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2229219544,True,0.6210072381155831,0.9023809523809524
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310074938667949,602,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1496073244,True,0.6335452624729702,0.919047619047619
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310080031194499,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,4100528942,True,0.8280681882585798,0.9119047619047619
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310081140389186,602,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3105422517,True,0.6490742819649833,0.9
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310082235660307,605,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2116593738,True,0.6989046505519322,0.8904761904761904
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310083333533162,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3203774568,True,0.7977354185921806,0.8857142857142857
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310084430224174,605,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,26449180,True,0.594897883278983,0.8952380952380953
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310085530667690,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2247932906,True,0.5521400656018939,0.888095238095238
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310090628414495,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1345797628,True,0.5490721975054059,0.9142857142857143
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310072752179106,598,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1297055094,True,0.6043679373604911,0.9071428571428571
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310073843533912,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3388865413,True,0.6353233882359096,0.919047619047619
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310074937533333,605,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3441103961,True,0.5244688987731934,0.8976190476190476
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310080034439573,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,220129177,True,0.7370748519897461,0.9071428571428571
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310081134773258,604,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,636800229,True,0.5921960558210101,0.9166666666666666
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310082230526507,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,3340778380,True,0.6063475608825684,0.8928571428571429
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310083329648722,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,328826589,True,0.8710946355547223,0.8904761904761904
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310084428473740,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2351080987,True,0.641840934753418,0.8857142857142857
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310085531063124,606,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2940668278,True,0.5463192122323173,0.9142857142857143
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310090629205127,607,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1629467658,True,0.727884020124163,0.8952380952380953
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310103525572702,572,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1374552628,True,0.7679660660879952,0.9071428571428571
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310104557487712,572,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,2989496591,True,0.851637635912214,0.9
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310105625845271,572,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1304254337,True,0.4919241837092808,0.9142857142857143
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310110659330466,580,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1160869783,True,0.4680699280330113,0.9166666666666666
ResNet50-uc_merced-idun-A100-PyTorch-ngc2312,1.0.2-1.0.2,20240310111734605200,583,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,32,0.001,True,False,Adam,200,False,ResNet50,uc_merced,1031290362,True,0.600426265171596,0.9023809523809524
