run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304221416458101,2083,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3664629611,True,0.35208607927153385,0.9234
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304224946553004,2207,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,29616477,True,0.3617014341716525,0.9217
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304232719937180,2220,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2934400309,True,0.39764254606222804,0.9187
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305000508453071,2186,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3663679676,True,0.383415898190269,0.9119
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305004224275748,2204,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2653170624,True,0.3848873090140427,0.9185
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305011958252791,2194,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1717144972,True,0.3477702563322043,0.9287
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305015719607827,2213,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3802925187,True,0.46907159346568433,0.9022
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305023503737560,2452,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2928815995,True,0.3375674380531794,0.9248
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305031715294656,2704,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2852914846,True,0.42076728917375394,0.9094
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305040316620565,3188,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3989692623,True,0.33930974067011965,0.9268
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304221416332433,2066,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1558099097,True,0.4573262854467464,0.9052
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304224929805383,2159,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2229219544,True,0.3612212169019482,0.9244
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304232616331108,2199,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1496073244,True,0.3909344974952408,0.9184
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305000345405668,2206,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,4100528942,True,0.3641781625868399,0.9271
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305004121326186,2212,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3105422517,True,0.3664580719380439,0.9246
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305011902703549,2208,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2116593738,True,0.3509122148344788,0.9237
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305015643728800,2170,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3203774568,True,0.33005405377738084,0.9273
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305023345955367,2412,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,26449180,True,0.38695499565027935,0.9222
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305031523451950,2714,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2247932906,True,0.358326078970221,0.92
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305040148879081,3144,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1345797628,True,0.39009830619715435,0.9179
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304221416459918,2093,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1297055094,True,0.32636871820763697,0.9205
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304224954117498,2184,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3388865413,True,0.3736829395535626,0.9162
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304232707911282,2182,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3441103961,True,0.35213385956196847,0.9313
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305000418892570,2153,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,220129177,True,0.3477426118488553,0.9236
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305004102133963,2209,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,636800229,True,0.3396500454673284,0.9226
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305011844590103,2199,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3340778380,True,0.3721712571156176,0.9208
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305015615159415,2209,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,328826589,True,0.36055779758887957,0.921
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305023353441747,2405,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2351080987,True,0.37482691414748565,0.9205
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305031523454081,2704,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2940668278,True,0.4366095820559731,0.914
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305040149305524,3148,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1629467658,True,0.3308024104637436,0.9286
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304221416418013,2083,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1374552628,True,0.38541448568995995,0.9196
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304224946727373,2172,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2989496591,True,0.39845700807209256,0.9191
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240304232645974283,2229,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1304254337,True,0.4121054154408129,0.9071
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305000444325392,2210,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1160869783,True,0.3647019591512559,0.9245
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305004224487286,2217,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1031290362,True,0.34907707986952385,0.9263
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305012009569760,2179,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2016501090,True,0.4294915983948526,0.9064
ResNet56-cifar10-idun-A100-PyTorch-ngc2312,1.0.1-1.0.0,20240305015717621407,2221,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1419135793,True,0.4004304861720604,0.9152
