run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307113113992661,4489,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3664629611,True,1.7149801,0.6987
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307124706855558,4540,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,29616477,True,1.6531395,0.714
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307140348779323,4588,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2934400309,True,1.6563118,0.7112
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307152121665446,4609,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3663679676,True,1.686858,0.7027
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307163915942847,4614,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2653170624,True,1.6339712,0.7068
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307175716107161,4600,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,1717144972,True,1.6510248,0.7118
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307191500898072,4544,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3802925187,True,1.6587538,0.7104
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307203151209141,4595,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2928815995,True,1.6883116,0.7042
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307214932856338,4624,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2852914846,True,1.6600379,0.705
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307230742152272,4600,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,3989692623,True,1.6989957,0.7035
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307113434180622,4532,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,1558099097,True,1.6376449,0.712
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307125108074549,4624,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,2229219544,True,1.673883,0.7094
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307140916054512,4638,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,1496073244,True,1.6979797,0.7047
ResNet110-cifar100-idun-A100-TensorFlow-ngc2312,1.0.1-1.0.2,20240307152738881746,4633,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,True,SGD,200,False,ResNet110,cifar100,4100528942,True,1.6614834,0.7054
