run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,pretrained,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412215339186261,426,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3664629611,True,0.08907810598611832,0.9774509803921568
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220131683167,422,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,29616477,True,0.08341365307569504,0.9852941176470589
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220922448383,426,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2934400309,True,0.08951415121555328,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221717808483,423,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3663679676,True,0.0956956148147583,0.9745098039215686
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222509535294,430,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2653170624,True,0.09340228885412216,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223308655727,426,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1717144972,True,0.08674459159374237,0.9794117647058823
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224103671081,447,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3802925187,True,0.09287676960229874,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224921168592,446,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2928815995,True,0.09248878061771393,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225737931398,456,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2852914846,True,0.105680912733078,0.9696078431372549
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230604527265,445,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3989692623,True,0.08918801695108414,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412215719176017,397,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1558099097,True,0.08884716778993607,0.9833333333333333
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220443218000,397,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2229219544,True,0.08200471848249435,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221209188138,396,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1496073244,True,0.08229448646306992,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221934333946,395,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,4100528942,True,0.082680843770504,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222659339766,393,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3105422517,True,0.08379015326499939,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223422729280,403,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2116593738,True,0.09675589948892593,0.9725490196078431
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224155231431,421,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3203774568,True,0.09568457305431366,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224949634079,418,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,26449180,True,0.08010396361351013,0.984313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225738277785,419,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2247932906,True,0.08488833159208298,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230528500525,417,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1345797628,True,0.08562357723712921,0.9833333333333333
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412215907357519,496,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1297055094,True,0.08027803897857666,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220817950700,492,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3388865413,True,0.08856792002916336,0.9764705882352941
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221722366752,499,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3441103961,True,0.08570389449596405,0.9833333333333333
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222636082217,495,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,220129177,True,0.08977608382701874,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223545951143,495,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,636800229,True,0.09320501238107681,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224456308392,577,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3340778380,True,0.08308425545692444,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225528563325,493,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,328826589,True,0.109562449157238,0.9735294117647059
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230437002532,494,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2351080987,True,0.08377329260110855,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412231347124124,495,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2940668278,True,0.08545348793268204,0.9784313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412232258749757,492,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1629467658,True,0.11490542441606522,0.9735294117647059
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412215923255273,430,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1374552628,True,0.09900259971618652,0.9794117647058823
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220721570623,430,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2989496591,True,0.09225606918334961,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221523023909,434,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1304254337,True,0.08623915165662766,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222326415533,432,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1160869783,True,0.09508012235164642,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223127427129,438,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1031290362,True,0.0933874249458313,0.9764705882352941
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223938183826,435,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2016501090,True,0.0966145396232605,0.9745098039215686
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224751283338,436,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1419135793,True,0.09570848941802979,0.9764705882352941
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225557098853,435,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,328135459,True,0.09162332862615585,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230405058047,436,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,725062165,True,0.08763444423675537,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412231214233150,435,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,698501779,True,0.08328858762979507,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220027584698,420,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2916655170,True,0.09446799755096436,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220817565561,421,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3309567839,True,0.09195016324520111,0.9784313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221609044213,420,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,4282113189,True,0.08725999295711517,0.9833333333333333
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222358850022,426,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,293153299,True,0.07962484657764435,0.984313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223155915792,423,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2583227991,True,0.08437275141477585,0.9882352941176471
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223947812076,418,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2066139778,True,0.08595756441354752,0.9852941176470589
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224735593841,423,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3453933603,True,0.10277095437049866,0.9754901960784313
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225529501315,424,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3404249524,True,0.08747875690460205,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230326087721,424,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3687309285,True,0.08978767693042755,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412231124127938,427,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,713197558,True,0.07549646496772766,0.9862745098039216
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412220554627684,386,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2549351489,True,0.0882248505949974,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412221310334574,387,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2409554458,True,0.0943702980875969,0.984313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222027589989,393,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1459005201,True,0.09064041078090668,0.984313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412222751152562,403,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1051226056,True,0.10081005841493607,0.9745098039215686
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223524867507,424,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,4119878508,True,0.08622157573699951,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224319748802,502,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,4291492387,True,0.09855768084526062,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225233667479,426,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3140594418,True,0.10285862535238266,0.9764705882352941
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230031938150,425,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,777109714,True,0.08431505411863327,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230830419722,428,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1589216892,True,0.08374885469675064,0.9852941176470589
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412231630006546,424,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,296922354,True,0.090537428855896,0.9833333333333333
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412223641771633,420,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1127772217,True,0.0875646099448204,0.9823529411764705
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412224447403711,422,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2586440573,True,0.09191501140594482,0.9803921568627451
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412225238914133,427,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2372266162,True,0.08410853147506714,0.9784313725490196
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230036331244,428,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,200427186,True,0.09246604889631271,0.9764705882352941
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412230834406148,428,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,3665818909,True,0.09050286561250687,0.9813725490196078
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412231634316771,427,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,1051311406,True,0.0906314104795456,0.9764705882352941
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412232430698119,421,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,4194161626,True,0.09331854432821274,0.9745098039215686
ViTTiny16-oxford_flowers102-idun-A100-PyTorch-ngc2312-pretrained,1.0.6-1.0.5,20240412233224808898,423,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",PyTorch,2.2.0a0+81ea7a4,128,0.001,False,False,SGD,50,False,True,ViTTiny16,oxford_flowers102,2901435033,True,0.10047754645347595,0.9774509803921568
