run_name,script_version,date_time,fit_time,python_version,machine_learning_framework,framework_version,batch_size,learning_rate,lr_scheduler,lr_warmup,optimizer,epochs,nestrov,model_name,dataset_name,random_seed,op_determinism,test_loss,test_accuracy
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301224634915943,2517,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3664629611,True,0.39238283,0.9208
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301232927779885,2555,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,29616477,True,0.34760803,0.9269
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302001259879474,2499,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2934400309,True,0.4129002,0.9122
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302005538585684,2579,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3663679676,True,0.38922566,0.9229
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302013935659958,2475,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2653170624,True,0.39528763,0.9206
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302022150849640,2469,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1717144972,True,0.34916392,0.9259
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302030400182869,2413,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3802925187,True,0.346848,0.9253
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302034513060246,2412,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2928815995,True,0.41928184,0.9161
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302042629409711,2462,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2852914846,True,0.40430883,0.9223
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302050834014336,2440,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3989692623,True,0.48469248,0.9008
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301224632356510,2538,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1558099097,True,0.36418614,0.924
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301232946868261,2515,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2229219544,True,0.3794794,0.9205
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302001237625287,2565,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1496073244,True,0.44393292,0.9147
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302005621569013,2511,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,4100528942,True,0.3571138,0.9277
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302013911209153,2523,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3105422517,True,0.34802756,0.9291
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302022212639445,2485,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2116593738,True,0.3744293,0.9292
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302030435035573,2466,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3203774568,True,0.3907294,0.9216
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302034640516733,2595,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,26449180,True,0.38181025,0.9306
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302043054542024,2591,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2247932906,True,0.3556275,0.9256
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302051505077563,2615,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1345797628,True,0.38044247,0.9192
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301225355528294,3550,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1297055094,True,0.3851403,0.9205
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301235410404877,3553,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3388865413,True,0.38938522,0.9245
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302005431372396,3704,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3441103961,True,0.43805957,0.9106
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302015723031883,3524,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,220129177,True,0.4211334,0.9175
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302025714103622,3518,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,636800229,True,0.38447514,0.9236
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302035702644153,3522,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,3340778380,True,0.3594208,0.928
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302045656750696,3543,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,328826589,True,0.3469367,0.9291
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302055708703292,3486,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2351080987,True,0.38193944,0.9267
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302065626488396,3546,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2940668278,True,0.37346902,0.921
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302075641038333,3620,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1629467658,True,0.365272,0.9252
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301225516384611,3595,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1374552628,True,0.39522418,0.9202
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240301235618086919,3497,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2989496591,True,0.38949868,0.9209
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302005540438925,3535,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1304254337,True,0.4564086,0.9181
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302015543708254,3514,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1160869783,True,0.43770543,0.9188
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302025525307528,3505,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1031290362,True,0.38274541,0.9261
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302035458977829,3583,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,2016501090,True,0.41595381,0.9172
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302045551281510,3544,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,1419135793,True,0.35409164,0.9271
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302055605733345,3474,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,328135459,True,0.4078663,0.917
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302065509551860,3444,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,725062165,True,0.39898133,0.9177
ResNet56-cifar10-idun-A100-TensorFlow-ngc2312,1.0.0-1.0.2,20240302075345958825,3447,"3.10.12 (main, Nov 20 2023, 15:14:05) [GCC 11.4.0]",TensorFlow,2.14.0,128,0.1,True,False,SGD,200,False,ResNet56,cifar10,698501779,True,0.43029034,0.9138
