date_time,model,dataset,horizon,seed,mse,mae
2024-05-02 11:16:54.367127,iTransformer,custom,336,3664629611,0.4240162,0.2823764
2024-05-02 11:40:14.886420,iTransformer,custom,336,29616477,0.4251376,0.28300864
2024-05-02 12:03:44.756039,iTransformer,custom,336,2934400309,0.42459673,0.28287378
2024-05-02 12:27:43.858566,iTransformer,custom,336,3663679676,0.42515248,0.28290245
2024-05-02 12:51:35.754591,iTransformer,custom,336,2653170624,0.42359486,0.28328267
2024-05-02 13:15:19.903816,iTransformer,custom,336,1717144972,0.42336413,0.28272095
2024-05-02 13:39:44.072980,iTransformer,custom,336,3802925187,0.4236531,0.28231195
2024-05-02 14:03:25.555830,iTransformer,custom,336,2928815995,0.42533404,0.2835979
2024-05-02 14:27:03.685528,iTransformer,custom,336,2852914846,0.42514235,0.2830481
2024-05-02 14:50:49.957503,iTransformer,custom,336,3989692623,0.42575136,0.28324205
2024-05-02 15:14:29.754297,iTransformer,custom,336,1558099097,0.42562836,0.28294027
2024-05-02 15:38:15.153940,iTransformer,custom,336,2229219544,0.42236343,0.28237417
2024-05-02 16:01:58.789590,iTransformer,custom,336,1496073244,0.42462736,0.28257874
2024-05-02 16:25:25.219691,iTransformer,custom,336,4100528942,0.4241008,0.282229
2024-05-02 16:49:13.454244,iTransformer,custom,336,3105422517,0.42124692,0.28179744
2024-05-02 17:12:52.526939,iTransformer,custom,336,2116593738,0.4203808,0.28166103
2024-05-02 17:36:11.918109,iTransformer,custom,336,3203774568,0.4235006,0.282344
2024-05-02 17:59:49.451968,iTransformer,custom,336,26449180,0.42370653,0.2824483
2024-05-02 18:23:20.149098,iTransformer,custom,336,2247932906,0.42456552,0.28287262
2024-05-02 18:47:16.611828,iTransformer,custom,336,1345797628,0.42555115,0.28322285
2024-05-02 19:10:51.887700,iTransformer,custom,336,1297055094,0.42561013,0.28316307
2024-05-02 19:34:29.052233,iTransformer,custom,336,3388865413,0.42216325,0.28233987
2024-05-02 19:57:56.447824,iTransformer,custom,336,3441103961,0.4247396,0.28331026
2024-05-02 20:21:36.868552,iTransformer,custom,336,220129177,0.42502874,0.2828902
2024-05-02 20:45:34.318353,iTransformer,custom,336,636800229,0.42542142,0.28348705
2024-05-02 21:09:16.410670,iTransformer,custom,336,3340778380,0.42549843,0.28308097
2024-05-02 21:33:00.401771,iTransformer,custom,336,328826589,0.42491642,0.2830283
2024-05-02 21:56:41.044775,iTransformer,custom,336,2351080987,0.42374793,0.28290457
2024-05-02 22:20:21.757011,iTransformer,custom,336,2940668278,0.42445722,0.2826744
2024-05-02 22:44:25.023189,iTransformer,custom,336,1629467658,0.42481482,0.28300104
2024-05-02 23:08:21.011073,iTransformer,custom,336,1374552628,0.42431125,0.28297478
2024-05-02 23:31:57.631239,iTransformer,custom,336,2989496591,0.42408308,0.2825963
2024-05-02 23:55:49.904389,iTransformer,custom,336,1304254337,0.42187616,0.28234112
2024-05-03 00:19:34.537561,iTransformer,custom,336,1160869783,0.42465693,0.28293377
2024-05-03 00:43:27.918190,iTransformer,custom,336,1031290362,0.42477447,0.28313288
2024-05-03 01:07:19.330083,iTransformer,custom,336,2016501090,0.42608353,0.28346696
2024-05-03 01:31:28.758769,iTransformer,custom,336,1419135793,0.4252885,0.28364864
2024-05-03 01:55:46.336033,iTransformer,custom,336,328135459,0.42598647,0.28349504
2024-05-03 02:20:08.105833,iTransformer,custom,336,725062165,0.42531446,0.2834576
2024-05-03 02:44:02.854614,iTransformer,custom,336,698501779,0.4224737,0.2821999
2024-05-03 03:08:32.361681,iTransformer,custom,336,2916655170,0.42394373,0.2829804
2024-05-03 03:32:33.066655,iTransformer,custom,336,3309567839,0.42552817,0.28323773
2024-05-03 03:56:45.154643,iTransformer,custom,336,4282113189,0.4250522,0.2836942
2024-05-03 04:20:45.924700,iTransformer,custom,336,293153299,0.4243001,0.28255394
2024-05-03 04:44:56.182838,iTransformer,custom,336,2583227991,0.42507014,0.2823478
2024-05-03 05:09:16.151756,iTransformer,custom,336,2066139778,0.42459962,0.28338253
2024-05-03 05:33:27.538959,iTransformer,custom,336,3453933603,0.42422742,0.28248686
2024-05-03 05:57:50.888400,iTransformer,custom,336,3404249524,0.42346746,0.28251812
2024-05-03 06:22:17.260327,iTransformer,custom,336,3687309285,0.42571247,0.283246
2024-05-03 06:46:33.121912,iTransformer,custom,336,713197558,0.4239509,0.2825062
2024-05-03 07:11:00.919045,iTransformer,custom,336,2549351489,0.42317408,0.28272152
2024-05-03 07:35:34.650694,iTransformer,custom,336,2409554458,0.42300665,0.28231317
2024-05-03 08:00:01.632237,iTransformer,custom,336,1459005201,0.42393446,0.28259143
2024-05-03 08:24:36.289938,iTransformer,custom,336,1051226056,0.42530796,0.28289944
2024-05-03 08:49:13.189516,iTransformer,custom,336,4119878508,0.42404413,0.28249055
2024-05-03 09:14:07.810939,iTransformer,custom,336,4291492387,0.42529786,0.283067
2024-05-03 09:39:03.154562,iTransformer,custom,336,3140594418,0.4240225,0.28264916
2024-05-03 10:04:09.384623,iTransformer,custom,336,777109714,0.424506,0.28276458
2024-05-03 10:29:03.102673,iTransformer,custom,336,1589216892,0.42552483,0.28337228
2024-05-03 10:54:06.832920,iTransformer,custom,336,296922354,0.42442045,0.2828975
2024-05-03 11:19:14.875681,iTransformer,custom,336,1127772217,0.423784,0.2824365
2024-05-03 11:44:11.745378,iTransformer,custom,336,2586440573,0.42427176,0.28245246
2024-05-03 12:09:28.632066,iTransformer,custom,336,2372266162,0.42494044,0.28370836
2024-05-03 12:34:44.435265,iTransformer,custom,336,200427186,0.42369252,0.2829776
2024-05-03 12:59:57.587311,iTransformer,custom,336,3665818909,0.42205667,0.28200552
2024-05-03 13:25:23.874274,iTransformer,custom,336,1051311406,0.42371795,0.28231192
2024-05-03 13:50:44.191409,iTransformer,custom,336,4194161626,0.42427748,0.2827258
2024-05-03 14:16:22.892078,iTransformer,custom,336,2901435033,0.4246528,0.28292122
2024-05-03 14:42:08.713346,iTransformer,custom,336,1027683409,0.42449734,0.2829137
2024-05-03 15:07:47.058311,iTransformer,custom,336,2592753973,0.42442128,0.28280655
2024-05-03 15:33:09.391976,iTransformer,custom,336,294477085,0.42213562,0.2823008
2024-05-03 15:58:45.821854,iTransformer,custom,336,55673650,0.42426234,0.28302228
2024-05-03 16:24:43.068188,iTransformer,custom,336,3226759639,0.42463025,0.28297496
2024-05-03 16:50:33.121509,iTransformer,custom,336,3130688870,0.4216098,0.282225
2024-05-03 17:16:23.722265,iTransformer,custom,336,3126186108,0.42523077,0.283331
2024-05-03 17:42:03.221665,iTransformer,custom,336,3598909707,0.42363018,0.2827426
2024-05-03 18:07:58.730831,iTransformer,custom,336,425796106,0.42426097,0.2825297
2024-05-03 18:34:08.855503,iTransformer,custom,336,3442116543,0.42514834,0.28267512
2024-05-04 04:40:32.464894,iTransformer,custom,336,2375403279,0.4231513,0.2827743
2024-05-04 05:04:27.671823,iTransformer,custom,336,2324886708,0.42479184,0.2827665
2024-05-04 05:27:41.195186,iTransformer,custom,336,3564953262,0.42408413,0.28321606
2024-05-04 05:51:30.555681,iTransformer,custom,336,1214632149,0.42243952,0.2822486
2024-05-04 06:15:13.025179,iTransformer,custom,336,162323494,0.42397222,0.2829933
2024-05-04 06:38:56.288929,iTransformer,custom,336,1422274897,0.4250374,0.2828727
2024-05-04 07:02:42.043249,iTransformer,custom,336,4214847305,0.4236292,0.28290302
2024-05-04 07:26:42.218811,iTransformer,custom,336,4289667837,0.42522833,0.2831193
2024-05-04 07:50:52.421309,iTransformer,custom,336,3877990105,0.426019,0.28354988
2024-05-04 08:14:59.405138,iTransformer,custom,336,775343348,0.42371002,0.28247502
2024-05-04 08:38:43.371673,iTransformer,custom,336,1572370784,0.42385334,0.28253078
2024-05-04 09:02:32.570580,iTransformer,custom,336,2993632363,0.4251962,0.28298151
2024-05-04 09:26:13.731685,iTransformer,custom,336,2147810558,0.42445406,0.2831903
2024-05-04 09:49:43.502776,iTransformer,custom,336,3359328088,0.42504305,0.28296164
2024-05-04 10:13:14.441049,iTransformer,custom,336,1664423657,0.42527544,0.2828911
2024-05-04 10:37:05.552370,iTransformer,custom,336,516478726,0.4251785,0.2831975
2024-05-04 11:00:37.517675,iTransformer,custom,336,4283274141,0.42530817,0.28348795
2024-05-04 11:24:14.841220,iTransformer,custom,336,3472115790,0.42518395,0.28294498
2024-05-04 11:48:13.007556,iTransformer,custom,336,1973874623,0.42468378,0.282939
2024-05-04 12:12:10.779955,iTransformer,custom,336,3236139543,0.42534295,0.28291216
2024-05-04 12:35:45.708241,iTransformer,custom,336,245344786,0.42455855,0.2826385
2024-05-04 12:59:13.575274,iTransformer,custom,336,323245623,0.42532486,0.28312343
