date_time,model,dataset,horizon,seed,mse,mae
2024-04-26 23:55:24.780873,iTransformer,ETTh2,720,3664629611,0.42762518,0.4463149
2024-04-26 23:58:26.316521,iTransformer,ETTh2,720,29616477,0.43450314,0.44948184
2024-04-27 00:02:09.142383,iTransformer,ETTh2,720,2934400309,0.43237796,0.44853216
2024-04-27 00:04:45.780977,iTransformer,ETTh2,720,3663679676,0.43165633,0.44876948
2024-04-27 00:07:45.464810,iTransformer,ETTh2,720,2653170624,0.43375987,0.44925052
2024-04-27 00:10:45.808389,iTransformer,ETTh2,720,1717144972,0.42504275,0.44505337
2024-04-27 00:14:03.802285,iTransformer,ETTh2,720,3802925187,0.42824855,0.44675374
2024-04-27 00:17:03.424797,iTransformer,ETTh2,720,2928815995,0.43733266,0.45110357
2024-04-27 00:19:39.477407,iTransformer,ETTh2,720,2852914846,0.4281636,0.4463587
2024-04-27 00:22:17.665822,iTransformer,ETTh2,720,3989692623,0.42713553,0.44604772
2024-04-27 00:24:53.323582,iTransformer,ETTh2,720,1558099097,0.43085328,0.4491729
2024-04-27 00:28:14.057708,iTransformer,ETTh2,720,2229219544,0.43441877,0.44875273
2024-04-27 00:31:55.101212,iTransformer,ETTh2,720,1496073244,0.4307543,0.44801933
2024-04-27 00:34:56.135409,iTransformer,ETTh2,720,4100528942,0.42935136,0.4467783
2024-04-27 00:37:53.786529,iTransformer,ETTh2,720,3105422517,0.42994934,0.44748345
2024-04-27 00:41:36.776091,iTransformer,ETTh2,720,2116593738,0.42946658,0.44615027
2024-04-27 00:44:14.545970,iTransformer,ETTh2,720,3203774568,0.43115643,0.4473598
2024-04-27 00:47:14.411394,iTransformer,ETTh2,720,26449180,0.42317998,0.44267178
2024-04-27 00:50:33.113894,iTransformer,ETTh2,720,2247932906,0.44759274,0.4556105
2024-04-27 00:53:13.987826,iTransformer,ETTh2,720,1345797628,0.43363222,0.44944575
2024-04-27 00:55:51.485042,iTransformer,ETTh2,720,1297055094,0.4247952,0.4446492
2024-04-27 00:58:53.021508,iTransformer,ETTh2,720,3388865413,0.43210387,0.44808915
2024-04-27 01:01:30.583635,iTransformer,ETTh2,720,3441103961,0.42828152,0.4460356
