date_time,model,dataset,sequence,horizon,seed,mse,mae
2024-07-02 17:19:12.523371,tsmixer_rev_in,ETTm1,96,720,3664629611,0.467236191034317,0.4409799575805664
2024-07-02 17:24:28.725768,tsmixer_rev_in,ETTm1,96,720,29616477,0.4711880683898926,0.44265079498291016
2024-07-02 17:29:04.968957,tsmixer_rev_in,ETTm1,96,720,2934400309,0.4675433933734894,0.43990281224250793
2024-07-02 17:34:42.404848,tsmixer_rev_in,ETTm1,96,720,3663679676,0.4664373993873596,0.43912458419799805
2024-07-02 17:40:10.581035,tsmixer_rev_in,ETTm1,96,720,2653170624,0.46874430775642395,0.44170984625816345
2024-07-02 17:46:25.611299,tsmixer_rev_in,ETTm1,96,720,1717144972,0.46773311495780945,0.4424227476119995
2024-07-02 17:52:01.123986,tsmixer_rev_in,ETTm1,96,720,3802925187,0.4673174321651459,0.44124358892440796
2024-07-02 17:57:23.642785,tsmixer_rev_in,ETTm1,96,720,2928815995,0.4689768850803375,0.44233283400535583
2024-07-02 18:04:51.063265,tsmixer_rev_in,ETTm1,96,720,2852914846,0.4672788381576538,0.44120651483535767
2024-07-02 18:08:06.574353,tsmixer_rev_in,ETTm1,96,720,3989692623,0.47032952308654785,0.4411543905735016
2024-07-02 18:12:20.657519,tsmixer_rev_in,ETTm1,96,720,1558099097,0.4663008153438568,0.4393382966518402
2024-07-02 18:18:16.046220,tsmixer_rev_in,ETTm1,96,720,2229219544,0.4670726954936981,0.4397202730178833
2024-07-02 18:22:22.719782,tsmixer_rev_in,ETTm1,96,720,1496073244,0.4687119424343109,0.44012466073036194
2024-07-02 18:28:24.544796,tsmixer_rev_in,ETTm1,96,720,4100528942,0.4667762517929077,0.44051074981689453
2024-07-02 18:35:26.210521,tsmixer_rev_in,ETTm1,96,720,3105422517,0.46702226996421814,0.4399349093437195
2024-07-02 18:40:36.799805,tsmixer_rev_in,ETTm1,96,720,2116593738,0.46867188811302185,0.4413241446018219
2024-07-02 18:47:06.810108,tsmixer_rev_in,ETTm1,96,720,3203774568,0.4680205285549164,0.4406459331512451
2024-07-02 18:53:40.200298,tsmixer_rev_in,ETTm1,96,720,26449180,0.46727028489112854,0.44148099422454834
2024-07-02 18:57:43.194256,tsmixer_rev_in,ETTm1,96,720,2247932906,0.4707666039466858,0.4428843855857849
2024-07-02 19:01:34.921361,tsmixer_rev_in,ETTm1,96,720,1345797628,0.46911078691482544,0.4406045973300934
