date_time,model,dataset,horizon,seed,mse,mae
2024-04-28 12:01:24.952077,tsmixer_rev_in,ETTh1,96,3664629611,0.36580920219421387,0.394670307636261
2024-04-28 12:02:52.666477,tsmixer_rev_in,ETTh1,96,29616477,0.3667970895767212,0.39541053771972656
2024-04-28 12:04:12.798468,tsmixer_rev_in,ETTh1,96,2934400309,0.3670192062854767,0.39651694893836975
2024-04-28 12:05:39.363561,tsmixer_rev_in,ETTh1,96,3663679676,0.36590299010276794,0.3948805034160614
2024-04-28 12:07:11.176850,tsmixer_rev_in,ETTh1,96,2653170624,0.36875590682029724,0.396988183259964
2024-04-28 12:08:25.131931,tsmixer_rev_in,ETTh1,96,1717144972,0.3648538887500763,0.396560937166214
2024-04-28 12:09:48.682630,tsmixer_rev_in,ETTh1,96,3802925187,0.3649217188358307,0.39503952860832214
2024-04-28 12:11:11.790819,tsmixer_rev_in,ETTh1,96,2928815995,0.36830225586891174,0.3962184488773346
2024-04-28 12:12:38.277568,tsmixer_rev_in,ETTh1,96,2852914846,0.36794358491897583,0.39626097679138184
2024-04-28 12:14:05.461609,tsmixer_rev_in,ETTh1,96,3989692623,0.36801859736442566,0.39790263772010803
2024-04-28 12:15:33.451154,tsmixer_rev_in,ETTh1,96,1558099097,0.36923831701278687,0.39760613441467285
2024-04-28 12:16:50.068301,tsmixer_rev_in,ETTh1,96,2229219544,0.36754581332206726,0.39769813418388367
2024-04-28 12:18:10.014201,tsmixer_rev_in,ETTh1,96,1496073244,0.36461034417152405,0.3947291076183319
2024-04-28 12:19:30.467732,tsmixer_rev_in,ETTh1,96,4100528942,0.3660053312778473,0.39607152342796326
2024-04-28 12:20:57.563006,tsmixer_rev_in,ETTh1,96,3105422517,0.36521628499031067,0.3944586217403412
2024-04-28 12:22:15.019746,tsmixer_rev_in,ETTh1,96,2116593738,0.3627694547176361,0.3933756649494171
2024-04-28 12:23:40.147193,tsmixer_rev_in,ETTh1,96,3203774568,0.3665830194950104,0.39615151286125183
2024-04-28 12:24:53.363654,tsmixer_rev_in,ETTh1,96,26449180,0.3649376630783081,0.3967410624027252
2024-04-28 12:26:16.482524,tsmixer_rev_in,ETTh1,96,2247932906,0.36857303977012634,0.39634793996810913
2024-04-28 12:27:39.558264,tsmixer_rev_in,ETTh1,96,1345797628,0.36687326431274414,0.3955056369304657
2024-04-28 12:29:02.414605,tsmixer_rev_in,ETTh1,96,1297055094,0.3676493167877197,0.3977851867675781
2024-04-28 12:30:57.769477,tsmixer_rev_in,ETTh1,96,3388865413,0.37800732254981995,0.4042327404022217
2024-04-28 12:32:26.514249,tsmixer_rev_in,ETTh1,96,3441103961,0.3645700514316559,0.3940977156162262
2024-04-28 12:33:46.292042,tsmixer_rev_in,ETTh1,96,220129177,0.36539700627326965,0.39601224660873413
2024-04-28 12:35:00.534262,tsmixer_rev_in,ETTh1,96,636800229,0.36374780535697937,0.3961625397205353
2024-04-28 12:36:32.477604,tsmixer_rev_in,ETTh1,96,3340778380,0.36900466680526733,0.396007239818573
2024-04-28 12:37:55.511779,tsmixer_rev_in,ETTh1,96,328826589,0.3679865896701813,0.3969299793243408
2024-04-28 12:39:13.984392,tsmixer_rev_in,ETTh1,96,2351080987,0.3660345673561096,0.39577922224998474
