date_time,model,dataset,horizon,seed,mse,mae
2024-04-26 11:22:11.878527,NLinear,custom,720,3665818909,0.33899835,0.34861878
2024-04-26 11:28:19.553533,NLinear,custom,720,1051311406,0.33837762,0.34807548
2024-04-26 11:34:24.149649,NLinear,custom,720,4194161626,0.33889315,0.3485215
2024-04-26 11:40:32.598683,NLinear,custom,720,2901435033,0.33865228,0.34833038
2024-04-26 11:46:40.045543,NLinear,custom,720,1027683409,0.33774188,0.34750372
2024-04-26 11:52:52.503732,NLinear,custom,720,2592753973,0.33793643,0.3476999
2024-04-26 11:59:05.970141,NLinear,custom,720,294477085,0.33782712,0.347576
2024-04-26 12:05:20.578170,NLinear,custom,720,55673650,0.3384571,0.34812534
2024-04-26 12:10:55.056371,NLinear,custom,720,3226759639,0.33924225,0.34877348
2024-04-26 12:17:10.109191,NLinear,custom,720,3130688870,0.33967528,0.34922856
2024-04-26 12:22:51.368385,NLinear,custom,720,3126186108,0.33920276,0.3488738
2024-04-26 12:29:06.379364,NLinear,custom,720,3598909707,0.33792582,0.34763914
2024-04-26 12:35:23.215129,NLinear,custom,720,425796106,0.3378077,0.34755847
2024-04-26 12:41:36.459170,NLinear,custom,720,3442116543,0.33881977,0.34847254
2024-04-26 12:47:50.778374,NLinear,custom,720,2375403279,0.33845085,0.34812266
2024-04-26 12:52:58.968082,NLinear,custom,720,2324886708,0.33881772,0.34841627
2024-04-26 12:59:20.622418,NLinear,custom,720,3564953262,0.33881286,0.34844497
2024-04-26 13:04:58.549099,NLinear,custom,720,1214632149,0.33779106,0.34766924
2024-04-26 13:11:21.621907,NLinear,custom,720,162323494,0.3418747,0.35103127
2024-04-26 13:17:28.167886,NLinear,custom,720,1422274897,0.33855447,0.3481985
2024-04-26 13:23:50.129822,NLinear,custom,720,4214847305,0.3378493,0.34761557
2024-04-26 13:30:16.374013,NLinear,custom,720,4289667837,0.33906874,0.34867346
2024-04-26 13:36:37.460894,NLinear,custom,720,3877990105,0.3380511,0.3477707
2024-04-26 13:42:58.511752,NLinear,custom,720,775343348,0.33850715,0.34826207
2024-04-26 13:49:25.174968,NLinear,custom,720,1572370784,0.3384779,0.34816733
2024-04-26 13:56:02.841585,NLinear,custom,720,2993632363,0.33883446,0.34855625
2024-04-26 14:02:29.795125,NLinear,custom,720,2147810558,0.33894026,0.34856015
2024-04-26 14:09:03.812426,NLinear,custom,720,3359328088,0.33842608,0.34813663
2024-04-26 14:15:31.292108,NLinear,custom,720,1664423657,0.33800378,0.34773025
2024-04-26 14:22:06.513436,NLinear,custom,720,516478726,0.33853126,0.34817353
2024-04-26 14:28:42.183236,NLinear,custom,720,4283274141,0.33870175,0.3483389
2024-04-26 14:35:22.492695,NLinear,custom,720,3472115790,0.33783302,0.34758335
2024-04-26 14:41:26.555747,NLinear,custom,720,1973874623,0.33863774,0.34830603
2024-04-26 14:47:30.577070,NLinear,custom,720,3236139543,0.33809137,0.34778216
2024-04-26 14:54:12.146674,NLinear,custom,720,245344786,0.33825266,0.34793591
2024-04-26 15:00:41.260589,NLinear,custom,720,323245623,0.33887857,0.34850597
