date_time,model,dataset,horizon,seed,mse,mae
2024-05-01 02:04:59.295645,iTransformer,custom,192,3664629611,0.22272685,0.25623372
2024-05-01 02:15:09.220928,iTransformer,custom,192,29616477,0.22823478,0.2590868
2024-05-01 02:26:44.100084,iTransformer,custom,192,2934400309,0.22708869,0.25967488
2024-05-01 02:39:53.570352,iTransformer,custom,192,3663679676,0.22448952,0.25730148
2024-05-01 02:54:29.681207,iTransformer,custom,192,2653170624,0.2228718,0.25617182
2024-05-01 03:09:06.266203,iTransformer,custom,192,1717144972,0.22544731,0.25854263
2024-05-01 03:20:44.915453,iTransformer,custom,192,3802925187,0.22326167,0.25662926
2024-05-01 03:33:47.236212,iTransformer,custom,192,2928815995,0.22280227,0.25648543
2024-05-01 03:45:29.377674,iTransformer,custom,192,2852914846,0.2228657,0.25521255
2024-05-01 03:57:06.280094,iTransformer,custom,192,3989692623,0.2226226,0.25540882
2024-05-01 04:10:13.723648,iTransformer,custom,192,1558099097,0.225428,0.2592032
2024-05-01 04:21:51.543372,iTransformer,custom,192,2229219544,0.22604685,0.2590348
2024-05-01 04:32:00.047492,iTransformer,custom,192,1496073244,0.22751962,0.26028466
2024-05-01 04:43:39.888137,iTransformer,custom,192,4100528942,0.22583202,0.25863507
2024-05-01 04:55:15.981754,iTransformer,custom,192,3105422517,0.2248278,0.25747886
2024-05-01 05:05:25.500152,iTransformer,custom,192,2116593738,0.22789833,0.26069102
2024-05-01 05:18:30.791131,iTransformer,custom,192,3203774568,0.22304124,0.25634512
2024-05-01 05:28:37.630802,iTransformer,custom,192,26449180,0.22673897,0.25930753
2024-05-01 05:40:15.577301,iTransformer,custom,192,2247932906,0.22563261,0.2586504
2024-05-01 05:51:47.821609,iTransformer,custom,192,1345797628,0.22699833,0.2590275
2024-05-01 06:03:24.208079,iTransformer,custom,192,1297055094,0.22509706,0.25866225
2024-05-01 06:16:32.612791,iTransformer,custom,192,3388865413,0.2231618,0.25661662
2024-05-01 06:28:06.640720,iTransformer,custom,192,3441103961,0.22431481,0.25786275
2024-05-01 06:39:44.007947,iTransformer,custom,192,220129177,0.22482471,0.2576968
2024-05-01 06:52:46.119355,iTransformer,custom,192,636800229,0.22401501,0.25702193
2024-05-01 07:04:26.187884,iTransformer,custom,192,3340778380,0.22410801,0.25662884
2024-05-01 07:14:32.010377,iTransformer,custom,192,328826589,0.22732158,0.26062188
2024-05-01 07:24:40.268442,iTransformer,custom,192,2351080987,0.22577055,0.25927722
2024-05-01 07:37:46.240023,iTransformer,custom,192,2940668278,0.22438005,0.2576594
2024-05-01 07:50:50.845167,iTransformer,custom,192,1629467658,0.22492677,0.25699088
2024-05-01 08:02:29.141122,iTransformer,custom,192,1374552628,0.22460037,0.2576152
2024-05-01 08:18:32.759427,iTransformer,custom,192,2989496591,0.22596219,0.25886345
2024-05-01 08:33:08.418732,iTransformer,custom,192,1304254337,0.22396016,0.25686035
2024-05-01 08:46:11.934391,iTransformer,custom,192,1160869783,0.2236434,0.2568162
2024-05-01 09:00:53.853390,iTransformer,custom,192,1031290362,0.22308138,0.25663224
2024-05-01 09:12:29.706287,iTransformer,custom,192,2016501090,0.2246331,0.25835976
2024-05-01 09:25:34.066904,iTransformer,custom,192,1419135793,0.22494967,0.25840265
2024-05-01 09:37:11.719476,iTransformer,custom,192,328135459,0.22501546,0.2578826
2024-05-01 09:48:50.488544,iTransformer,custom,192,725062165,0.22546263,0.25809515
2024-05-01 10:01:56.623310,iTransformer,custom,192,698501779,0.22299834,0.25589338
2024-05-01 10:13:36.290150,iTransformer,custom,192,2916655170,0.22595295,0.2576592
2024-05-01 10:23:47.112918,iTransformer,custom,192,3309567839,0.22679101,0.2589512
2024-05-01 10:38:24.330260,iTransformer,custom,192,4282113189,0.22599442,0.25909653
2024-05-01 10:49:58.939095,iTransformer,custom,192,293153299,0.22442949,0.25672677
2024-05-01 11:03:06.348727,iTransformer,custom,192,2583227991,0.22513063,0.2583555
2024-05-01 11:17:41.097573,iTransformer,custom,192,2066139778,0.22451252,0.25679547
2024-05-01 11:27:49.286176,iTransformer,custom,192,3453933603,0.22562326,0.25775406
2024-05-01 11:42:23.045784,iTransformer,custom,192,3404249524,0.22319183,0.25644752
2024-05-01 11:52:29.200128,iTransformer,custom,192,3687309285,0.22859856,0.2618743
2024-05-01 12:05:38.742423,iTransformer,custom,192,713197558,0.22377369,0.2568103
2024-05-01 12:20:11.348984,iTransformer,custom,192,2549351489,0.22476259,0.2577417
