date_time,model,dataset,horizon,seed,mse,mae
2024-04-28 16:03:43.586681,tsmixer_rev_in,traffic,720,3664629611,0.44915148615837097,0.3101724088191986
2024-04-28 16:22:46.987820,tsmixer_rev_in,traffic,720,29616477,0.44839805364608765,0.30967673659324646
2024-04-28 16:42:37.631267,tsmixer_rev_in,traffic,720,2934400309,0.45172059535980225,0.3098565936088562
2024-04-28 17:01:10.320251,tsmixer_rev_in,traffic,720,3663679676,0.4502074420452118,0.3104022145271301
2024-04-28 17:19:09.529741,tsmixer_rev_in,traffic,720,2653170624,0.4513969421386719,0.31346142292022705
2024-04-28 17:37:09.983981,tsmixer_rev_in,traffic,720,1717144972,0.4488808512687683,0.311368852853775
2024-04-28 17:55:09.914193,tsmixer_rev_in,traffic,720,3802925187,0.45114460587501526,0.31148838996887207
2024-04-28 18:13:45.368631,tsmixer_rev_in,traffic,720,2928815995,0.44636228680610657,0.3083387315273285
2024-04-28 18:33:01.566699,tsmixer_rev_in,traffic,720,2852914846,0.45007118582725525,0.30780720710754395
2024-04-28 18:51:35.989674,tsmixer_rev_in,traffic,720,3989692623,0.4495059549808502,0.3107520043849945
2024-04-28 19:10:21.862201,tsmixer_rev_in,traffic,720,1558099097,0.4500131905078888,0.31049999594688416
2024-04-28 19:30:00.839609,tsmixer_rev_in,traffic,720,2229219544,0.4519680142402649,0.31018680334091187
2024-04-28 19:49:21.374869,tsmixer_rev_in,traffic,720,1496073244,0.44791510701179504,0.3082598149776459
2024-04-28 20:08:00.678094,tsmixer_rev_in,traffic,720,4100528942,0.4516158998012543,0.3113773465156555
2024-04-28 20:27:20.704963,tsmixer_rev_in,traffic,720,3105422517,0.4476394057273865,0.3082219958305359
2024-04-28 20:45:23.286928,tsmixer_rev_in,traffic,720,2116593738,0.450717568397522,0.31135857105255127
2024-04-28 21:04:39.634335,tsmixer_rev_in,traffic,720,3203774568,0.45182090997695923,0.310874342918396
2024-04-28 21:22:49.554540,tsmixer_rev_in,traffic,720,26449180,0.4523839056491852,0.31255900859832764
2024-04-28 21:42:42.058819,tsmixer_rev_in,traffic,720,2247932906,0.4485492706298828,0.30824917554855347
2024-04-28 22:02:03.870367,tsmixer_rev_in,traffic,720,1345797628,0.4500415027141571,0.30998945236206055
2024-04-28 22:20:04.351253,tsmixer_rev_in,traffic,720,1297055094,0.4499005377292633,0.31194934248924255
2024-04-28 22:38:42.504749,tsmixer_rev_in,traffic,720,3388865413,0.45097291469573975,0.31091856956481934
2024-04-28 22:58:02.754870,tsmixer_rev_in,traffic,720,3441103961,0.45177897810935974,0.3110695779323578
2024-04-28 23:15:23.254941,tsmixer_rev_in,traffic,720,220129177,0.4502958357334137,0.3117694854736328
2024-04-28 23:34:04.717390,tsmixer_rev_in,traffic,720,636800229,0.448987752199173,0.311063289642334
2024-04-28 23:52:57.443944,tsmixer_rev_in,traffic,720,3340778380,0.44893956184387207,0.3099123239517212
2024-04-29 00:12:56.371988,tsmixer_rev_in,traffic,720,328826589,0.4477766752243042,0.3070374131202698
2024-04-29 00:32:58.488850,tsmixer_rev_in,traffic,720,2351080987,0.4496054947376251,0.30792859196662903
2024-04-29 00:51:42.379409,tsmixer_rev_in,traffic,720,2940668278,0.4505825340747833,0.31120091676712036
2024-04-29 01:09:51.212207,tsmixer_rev_in,traffic,720,1629467658,0.4478069543838501,0.3098257780075073
2024-04-29 01:29:10.186394,tsmixer_rev_in,traffic,720,1374552628,0.4510192573070526,0.31052571535110474
2024-04-29 01:47:50.479929,tsmixer_rev_in,traffic,720,2989496591,0.4481033682823181,0.3096093237400055
2024-04-29 02:06:49.440023,tsmixer_rev_in,traffic,720,1304254337,0.44833770394325256,0.30999723076820374
2024-04-29 02:24:52.533056,tsmixer_rev_in,traffic,720,1160869783,0.44880348443984985,0.3098277449607849
2024-04-29 02:42:15.924757,tsmixer_rev_in,traffic,720,1031290362,0.4525153338909149,0.3130902945995331
2024-04-29 02:59:41.473967,tsmixer_rev_in,traffic,720,2016501090,0.45045214891433716,0.3129885792732239
2024-04-29 03:19:01.841283,tsmixer_rev_in,traffic,720,1419135793,0.450152188539505,0.3109753429889679
2024-04-29 03:38:20.443553,tsmixer_rev_in,traffic,720,328135459,0.45109713077545166,0.3101580739021301
2024-04-29 03:56:25.830391,tsmixer_rev_in,traffic,720,725062165,0.453868567943573,0.3145707845687866
2024-04-29 04:16:22.809323,tsmixer_rev_in,traffic,720,698501779,0.44687867164611816,0.3076077401638031
2024-04-29 04:35:02.928912,tsmixer_rev_in,traffic,720,2916655170,0.45083481073379517,0.3117366135120392
2024-04-29 04:53:07.230118,tsmixer_rev_in,traffic,720,3309567839,0.449947327375412,0.3119261562824249
2024-04-29 05:11:08.964503,tsmixer_rev_in,traffic,720,4282113189,0.44859951734542847,0.31010738015174866
2024-04-29 05:28:33.375345,tsmixer_rev_in,traffic,720,293153299,0.4506665766239166,0.31297051906585693
2024-04-29 05:47:56.218255,tsmixer_rev_in,traffic,720,2583227991,0.44861799478530884,0.30824440717697144
2024-04-29 06:05:57.295958,tsmixer_rev_in,traffic,720,2066139778,0.44863224029541016,0.31143805384635925
2024-04-29 06:25:20.280039,tsmixer_rev_in,traffic,720,3453933603,0.4478159248828888,0.3091362714767456
2024-04-29 06:44:43.104031,tsmixer_rev_in,traffic,720,3404249524,0.4484105110168457,0.30890703201293945
2024-04-29 07:04:04.578047,tsmixer_rev_in,traffic,720,3687309285,0.4508250057697296,0.3100466728210449
2024-04-29 07:24:10.023601,tsmixer_rev_in,traffic,720,713197558,0.4457697868347168,0.3065960109233856
2024-04-29 07:42:49.154327,tsmixer_rev_in,traffic,720,2549351489,0.4497864246368408,0.31060507893562317
2024-04-29 08:02:07.164565,tsmixer_rev_in,traffic,720,2409554458,0.4486129581928253,0.3087403476238251
2024-04-29 08:21:24.322313,tsmixer_rev_in,traffic,720,1459005201,0.44875046610832214,0.30860912799835205
2024-04-29 08:40:41.763944,tsmixer_rev_in,traffic,720,1051226056,0.45011404156684875,0.30883029103279114
2024-04-29 09:00:05.895669,tsmixer_rev_in,traffic,720,4119878508,0.4490102231502533,0.3098672032356262
2024-04-29 09:19:34.632914,tsmixer_rev_in,traffic,720,4291492387,0.4478828012943268,0.30907106399536133
2024-04-29 09:39:36.105556,tsmixer_rev_in,traffic,720,3140594418,0.44940289855003357,0.3084675967693329
2024-04-29 09:57:36.221768,tsmixer_rev_in,traffic,720,777109714,0.44912955164909363,0.3104693591594696
2024-04-29 10:16:28.262512,tsmixer_rev_in,traffic,720,1589216892,0.4497866928577423,0.3101339638233185
2024-04-29 10:35:21.577199,tsmixer_rev_in,traffic,720,296922354,0.4516560435295105,0.3112810254096985
2024-04-29 10:53:20.245926,tsmixer_rev_in,traffic,720,1127772217,0.4503869414329529,0.31237760186195374
2024-04-29 11:11:25.903661,tsmixer_rev_in,traffic,720,2586440573,0.449399471282959,0.31146472692489624
