date_time,model,dataset,sequence,horizon,seed,mse,mae
2024-07-02 00:00:05.024208,tsmixer_rev_in,ETTh2,96,192,3664629611,0.37621867656707764,0.3934071958065033
2024-07-02 00:01:43.447391,tsmixer_rev_in,ETTh2,96,192,29616477,0.3773963153362274,0.3920257091522217
2024-07-02 00:03:10.269851,tsmixer_rev_in,ETTh2,96,192,2934400309,0.37718772888183594,0.3930536210536957
2024-07-02 00:04:44.860688,tsmixer_rev_in,ETTh2,96,192,3663679676,0.37478506565093994,0.39138656854629517
2024-07-02 00:06:36.220153,tsmixer_rev_in,ETTh2,96,192,2653170624,0.37960517406463623,0.39412763714790344
2024-07-02 00:08:07.644501,tsmixer_rev_in,ETTh2,96,192,1717144972,0.3773338794708252,0.3936755657196045
2024-07-02 00:09:55.359039,tsmixer_rev_in,ETTh2,96,192,3802925187,0.3778828978538513,0.39321625232696533
2024-07-02 00:11:07.259923,tsmixer_rev_in,ETTh2,96,192,2928815995,0.37718623876571655,0.39592868089675903
2024-07-02 00:12:37.263360,tsmixer_rev_in,ETTh2,96,192,2852914846,0.3781389892101288,0.3937872350215912
2024-07-02 00:13:57.208467,tsmixer_rev_in,ETTh2,96,192,3989692623,0.37513643503189087,0.3935738205909729
2024-07-02 00:15:27.406476,tsmixer_rev_in,ETTh2,96,192,1558099097,0.3790145516395569,0.39566734433174133
2024-07-02 00:17:03.014589,tsmixer_rev_in,ETTh2,96,192,2229219544,0.3773261308670044,0.39390620589256287
2024-07-02 00:18:55.937477,tsmixer_rev_in,ETTh2,96,192,1496073244,0.3794027864933014,0.3942755162715912
2024-07-02 00:20:23.455909,tsmixer_rev_in,ETTh2,96,192,4100528942,0.3793601393699646,0.3945735692977905
2024-07-02 00:21:59.027771,tsmixer_rev_in,ETTh2,96,192,3105422517,0.3751891553401947,0.39381423592567444
2024-07-02 00:23:12.003715,tsmixer_rev_in,ETTh2,96,192,2116593738,0.37622979283332825,0.39532849192619324
2024-07-02 00:24:55.652924,tsmixer_rev_in,ETTh2,96,192,3203774568,0.3781304359436035,0.3927026093006134
2024-07-02 00:26:35.342440,tsmixer_rev_in,ETTh2,96,192,26449180,0.37698227167129517,0.39215749502182007
2024-07-02 00:28:23.451052,tsmixer_rev_in,ETTh2,96,192,2247932906,0.3801953196525574,0.39359551668167114
2024-07-02 00:29:53.012243,tsmixer_rev_in,ETTh2,96,192,1345797628,0.3765268623828888,0.39380088448524475
2024-07-02 00:31:32.772858,tsmixer_rev_in,ETTh2,96,192,1297055094,0.37753966450691223,0.3931531310081482
2024-07-02 00:33:04.550373,tsmixer_rev_in,ETTh2,96,192,3388865413,0.3767644464969635,0.39336279034614563
