date_time,model,dataset,sequence,horizon,seed,mse,mae
2024-06-26 19:03:49.901089,iTransformer,ETTm2,96,192,3664629611,0.250683,0.31064627
2024-06-26 19:10:47.261643,iTransformer,ETTm2,96,192,29616477,0.24980639,0.3105155
2024-06-26 19:17:43.532238,iTransformer,ETTm2,96,192,2934400309,0.2536284,0.31312293
2024-06-26 19:24:45.058047,iTransformer,ETTm2,96,192,3663679676,0.25161123,0.31180632
2024-06-26 19:31:39.439829,iTransformer,ETTm2,96,192,2653170624,0.25252178,0.3119207
2024-06-26 19:38:33.613053,iTransformer,ETTm2,96,192,1717144972,0.2512665,0.31320322
2024-06-26 19:45:27.546724,iTransformer,ETTm2,96,192,3802925187,0.25284535,0.312908
2024-06-26 19:52:23.758561,iTransformer,ETTm2,96,192,2928815995,0.25041094,0.31121066
2024-06-26 19:59:18.483804,iTransformer,ETTm2,96,192,2852914846,0.2508537,0.31278968
2024-06-26 20:06:16.481233,iTransformer,ETTm2,96,192,3989692623,0.2509336,0.31169662
2024-06-26 20:13:13.185233,iTransformer,ETTm2,96,192,1558099097,0.25246334,0.31343344
2024-06-26 20:20:08.032381,iTransformer,ETTm2,96,192,2229219544,0.25155824,0.31237715
2024-06-26 20:27:05.356673,iTransformer,ETTm2,96,192,1496073244,0.25174814,0.3112034
2024-06-26 20:34:00.997598,iTransformer,ETTm2,96,192,4100528942,0.25114298,0.31144077
2024-06-26 20:40:58.857344,iTransformer,ETTm2,96,192,3105422517,0.25126335,0.31199706
2024-06-26 20:51:07.374139,iTransformer,ETTm2,96,192,2116593738,0.25202316,0.31217504
2024-06-26 20:58:03.467413,iTransformer,ETTm2,96,192,3203774568,0.25179583,0.31255275
2024-06-26 21:07:12.409362,iTransformer,ETTm2,96,192,26449180,0.2505047,0.3105835
2024-06-26 21:14:12.119100,iTransformer,ETTm2,96,192,2247932906,0.25371203,0.31458735
2024-06-26 21:21:10.686581,iTransformer,ETTm2,96,192,1345797628,0.25265414,0.31290886
2024-06-26 21:28:07.724953,iTransformer,ETTm2,96,192,1297055094,0.2511163,0.312156
2024-06-26 21:35:02.508887,iTransformer,ETTm2,96,192,3388865413,0.25165606,0.3120887
2024-06-26 21:46:15.628204,iTransformer,ETTm2,96,192,3441103961,0.25215015,0.31108317
2024-06-26 21:53:11.592245,iTransformer,ETTm2,96,192,220129177,0.25308448,0.31375712
