date_time,model,dataset,horizon,seed,mse,mae
2024-05-01 09:46:16.652771,Autoformer,custom,192,3664629611,0.69643056,0.4488442
2024-05-01 09:50:01.268417,Autoformer,custom,192,29616477,0.6196306,0.3862031
2024-05-01 09:53:46.859588,Autoformer,custom,192,2934400309,0.69241905,0.43636334
2024-05-01 09:57:32.476323,Autoformer,custom,192,3663679676,0.6638185,0.42430928
2024-05-01 10:01:18.236703,Autoformer,custom,192,2653170624,0.6374652,0.39837766
2024-05-01 10:05:02.106980,Autoformer,custom,192,1717144972,0.6888594,0.42795068
2024-05-01 10:08:47.580523,Autoformer,custom,192,3802925187,0.65039927,0.40223685
2024-05-01 10:12:32.344062,Autoformer,custom,192,2928815995,0.6790135,0.42957994
2024-05-01 10:16:19.606264,Autoformer,custom,192,2852914846,0.63334334,0.39886037
2024-05-01 10:20:06.525296,Autoformer,custom,192,3989692623,0.6905581,0.4323855
2024-05-01 10:23:53.949176,Autoformer,custom,192,1558099097,0.61212325,0.380162
2024-05-01 10:27:43.789175,Autoformer,custom,192,2229219544,0.59633225,0.37252763
2024-05-01 10:31:35.403936,Autoformer,custom,192,1496073244,0.5984713,0.36869442
2024-05-01 10:35:27.793155,Autoformer,custom,192,4100528942,0.62915814,0.39909738
2024-05-01 10:39:18.970520,Autoformer,custom,192,3105422517,0.62144333,0.39146957
2024-05-01 10:43:08.188120,Autoformer,custom,192,2116593738,0.65599066,0.40653214
2024-05-01 10:46:57.271490,Autoformer,custom,192,3203774568,0.669511,0.42692474
2024-05-01 10:50:46.892568,Autoformer,custom,192,26449180,0.62237203,0.38684344
2024-05-01 10:54:39.841318,Autoformer,custom,192,2247932906,0.6315405,0.39846316
2024-05-01 10:58:27.361745,Autoformer,custom,192,1345797628,0.6049287,0.37379065
2024-05-01 11:02:20.318182,Autoformer,custom,192,1297055094,0.613106,0.37832454
2024-05-01 11:06:13.460091,Autoformer,custom,192,3388865413,0.7265167,0.4569187
2024-05-01 11:10:05.371106,Autoformer,custom,192,3441103961,0.6437303,0.40507436
2024-05-01 11:13:55.437213,Autoformer,custom,192,220129177,0.6061524,0.37965873
2024-05-01 11:17:41.668904,Autoformer,custom,192,636800229,0.7314355,0.45527574
2024-05-01 11:21:30.656380,Autoformer,custom,192,3340778380,0.6239188,0.39433673
2024-05-01 11:25:19.872666,Autoformer,custom,192,328826589,0.63627654,0.39378262
2024-05-01 11:29:11.368438,Autoformer,custom,192,2351080987,0.643509,0.40452427
2024-05-01 11:33:02.486779,Autoformer,custom,192,2940668278,0.71227473,0.44617242
2024-05-01 11:36:55.382405,Autoformer,custom,192,1629467658,0.6453372,0.40624562
2024-05-01 11:40:47.930402,Autoformer,custom,192,1374552628,0.65037525,0.4107028
2024-05-01 11:44:38.553094,Autoformer,custom,192,2989496591,0.622213,0.39095592
2024-05-01 11:48:29.647069,Autoformer,custom,192,1304254337,0.63333225,0.4039546
2024-05-01 11:52:19.739884,Autoformer,custom,192,1160869783,0.70738304,0.43761405
2024-05-01 11:56:10.422540,Autoformer,custom,192,1031290362,0.61742246,0.38570026
2024-05-01 11:59:55.670296,Autoformer,custom,192,2016501090,0.70672476,0.44874662
2024-05-01 12:03:45.952812,Autoformer,custom,192,1419135793,0.62994605,0.39890575
2024-05-01 12:07:35.961818,Autoformer,custom,192,328135459,0.63499975,0.3932498
2024-05-01 12:11:26.841902,Autoformer,custom,192,725062165,0.6474383,0.40675035
2024-05-01 12:15:19.044533,Autoformer,custom,192,698501779,0.6767942,0.43838292
2024-05-01 12:19:08.525870,Autoformer,custom,192,2916655170,0.6468498,0.40654367
2024-05-01 12:22:59.452605,Autoformer,custom,192,3309567839,0.6329818,0.39932773
2024-05-01 12:26:52.281001,Autoformer,custom,192,4282113189,0.6202783,0.39029512
2024-05-01 12:30:45.077483,Autoformer,custom,192,293153299,0.6146702,0.37943172
