date_time,model,dataset,sequence,horizon,seed,mse,mae
2024-06-21 23:06:40.594096,Autoformer,custom,96,192,3664629611,0.69643056,0.4488442
2024-06-21 23:10:39.180127,Autoformer,custom,96,192,29616477,0.6196306,0.3862031
2024-06-21 23:14:39.635618,Autoformer,custom,96,192,2934400309,0.69241905,0.43636334
2024-06-21 23:18:41.594202,Autoformer,custom,96,192,3663679676,0.6638185,0.42430928
2024-06-21 23:22:43.206994,Autoformer,custom,96,192,2653170624,0.6374652,0.39837766
2024-06-21 23:26:45.762272,Autoformer,custom,96,192,1717144972,0.6888594,0.42795068
2024-06-21 23:30:48.870165,Autoformer,custom,96,192,3802925187,0.65039927,0.40223685
2024-06-21 23:34:51.942733,Autoformer,custom,96,192,2928815995,0.6790135,0.42957994
2024-06-21 23:38:54.480798,Autoformer,custom,96,192,2852914846,0.63334334,0.39886037
2024-06-21 23:42:57.723264,Autoformer,custom,96,192,3989692623,0.6905581,0.4323855
2024-06-21 23:47:02.018806,Autoformer,custom,96,192,1558099097,0.61212325,0.380162
2024-06-21 23:51:06.069165,Autoformer,custom,96,192,2229219544,0.59633225,0.37252763
2024-06-21 23:55:10.576377,Autoformer,custom,96,192,1496073244,0.5984713,0.36869442
2024-06-21 23:59:12.725704,Autoformer,custom,96,192,4100528942,0.62915814,0.39909738
2024-06-22 00:03:13.767628,Autoformer,custom,96,192,3105422517,0.62144333,0.39146957
2024-06-22 00:07:16.549290,Autoformer,custom,96,192,2116593738,0.65599066,0.40653214
2024-06-22 00:11:19.046330,Autoformer,custom,96,192,3203774568,0.669511,0.42692474
2024-06-22 00:15:23.048325,Autoformer,custom,96,192,26449180,0.62237203,0.38684344
2024-06-22 00:19:25.380020,Autoformer,custom,96,192,2247932906,0.6315405,0.39846316
2024-06-22 00:23:28.854610,Autoformer,custom,96,192,1345797628,0.6049287,0.37379065
2024-06-22 00:27:30.977384,Autoformer,custom,96,192,1297055094,0.613106,0.37832454
2024-06-22 00:31:33.877549,Autoformer,custom,96,192,3388865413,0.7265167,0.4569187
2024-06-22 00:35:36.484769,Autoformer,custom,96,192,3441103961,0.6437303,0.40507436
2024-06-22 00:39:39.935008,Autoformer,custom,96,192,220129177,0.6061524,0.37965873
2024-06-22 00:43:44.026947,Autoformer,custom,96,192,636800229,0.7314355,0.45527574
2024-06-22 00:47:47.574923,Autoformer,custom,96,192,3340778380,0.6239188,0.39433673
2024-06-22 00:51:51.340508,Autoformer,custom,96,192,328826589,0.63627654,0.39378262
2024-06-22 00:55:55.800756,Autoformer,custom,96,192,2351080987,0.643509,0.40452427
2024-06-22 00:59:59.262683,Autoformer,custom,96,192,2940668278,0.71227473,0.44617242
2024-06-22 01:04:02.545743,Autoformer,custom,96,192,1629467658,0.6453372,0.40624562
2024-06-22 01:08:07.378308,Autoformer,custom,96,192,1374552628,0.65037525,0.4107028
2024-06-22 01:12:11.532569,Autoformer,custom,96,192,2989496591,0.622213,0.39095592
2024-06-22 01:16:13.587670,Autoformer,custom,96,192,1304254337,0.63333225,0.4039546
2024-06-22 01:20:16.691936,Autoformer,custom,96,192,1160869783,0.70738304,0.43761405
2024-06-22 01:24:20.492925,Autoformer,custom,96,192,1031290362,0.61742246,0.38570026
2024-06-22 01:28:21.537683,Autoformer,custom,96,192,2016501090,0.70672476,0.44874662
2024-06-22 01:32:26.713830,Autoformer,custom,96,192,1419135793,0.62994605,0.39890575
2024-06-22 01:36:32.610590,Autoformer,custom,96,192,328135459,0.63499975,0.3932498
2024-06-22 01:40:37.033847,Autoformer,custom,96,192,725062165,0.6474383,0.40675035
2024-06-22 01:44:40.020881,Autoformer,custom,96,192,698501779,0.6767942,0.43838292
2024-06-22 01:48:44.709715,Autoformer,custom,96,192,2916655170,0.6468498,0.40654367
2024-06-22 01:52:47.761509,Autoformer,custom,96,192,3309567839,0.6329818,0.39932773
2024-06-22 01:56:50.639337,Autoformer,custom,96,192,4282113189,0.6202783,0.39029512
2024-06-22 02:00:55.628114,Autoformer,custom,96,192,293153299,0.6146702,0.37943172
2024-06-22 02:05:00.884429,Autoformer,custom,96,192,2583227991,0.65545005,0.4161276
2024-06-22 02:09:04.908430,Autoformer,custom,96,192,2066139778,0.6150651,0.3850493
2024-06-22 02:13:07.925312,Autoformer,custom,96,192,3453933603,0.6463219,0.40090925
2024-06-22 02:17:10.332941,Autoformer,custom,96,192,3404249524,0.6261713,0.39823046
2024-06-22 02:21:13.475336,Autoformer,custom,96,192,3687309285,0.6903856,0.43799397
2024-06-22 02:25:14.361804,Autoformer,custom,96,192,713197558,0.5926532,0.3653934
2024-06-22 02:29:17.445154,Autoformer,custom,96,192,2549351489,0.6394671,0.40570736
2024-06-22 02:33:20.021854,Autoformer,custom,96,192,2409554458,0.67989063,0.4222216
2024-06-22 02:37:22.837884,Autoformer,custom,96,192,1459005201,0.6422018,0.4074809
2024-06-22 02:41:25.340992,Autoformer,custom,96,192,1051226056,0.63223094,0.3995036
2024-06-22 02:45:29.501297,Autoformer,custom,96,192,4119878508,0.66536903,0.4222905
2024-06-22 02:49:33.133039,Autoformer,custom,96,192,4291492387,0.6538439,0.41252354
2024-06-22 02:53:35.825968,Autoformer,custom,96,192,3140594418,0.62406033,0.3884961
2024-06-22 02:57:37.780193,Autoformer,custom,96,192,777109714,0.6327647,0.3994018
2024-06-22 03:01:41.762881,Autoformer,custom,96,192,1589216892,0.6387167,0.40353942
2024-06-22 03:05:37.791255,Autoformer,custom,96,192,296922354,0.6332199,0.38880467
